timestamp,price,airline,stops,duration,details
2026-08-02 17:23:53,1249,['Iberia'],,,"Flights(type='IB', price=1249, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madrid-Barajas', code='M"
2026-08-02 19:41:47,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1530,['Iberia'],"Flights(type='IB', price=1530, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 15:32:20,2P | Rück 2026-11-03 | business,2,2026-11-03,business,7976,['Air France'],"Flights(type='AF', price=7976, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:06,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1691,['Air France'],"Flights(type='AF', price=1691, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:07,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2776,['Air France'],"Flights(type='AF', price=2776, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:07,1P | Rück 2026-10-31 | business,1,2026-10-31,business,4437,['Air France'],"Flights(type='AF', price=4437, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:07,1P | Rück 2026-11-01 | economy,1,2026-11-01,economy,1360,['Iberia'],"Flights(type='IB', price=1360, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 18:37:08,1P | Rück 2026-11-01 | premium-economy,1,2026-11-01,premium-economy,3002,"['Austrian', 'Lufthansa']","Flights(type='multi', price=3002, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-10 18:37:08,1P | Rück 2026-11-01 | business,1,2026-11-01,business,4002,['Iberia'],"Flights(type='IB', price=4002, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 18:37:08,2P | Rück 2026-11-02 | economy,2,2026-11-02,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 18:37:09,2P | Rück 2026-11-02 | premium-economy,2,2026-11-02,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:09,2P | Rück 2026-11-02 | business,2,2026-11-02,business,7278,['Air France'],"Flights(type='AF', price=7278, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:09,2P | Rück 2026-11-03 | economy,2,2026-11-03,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 18:37:10,2P | Rück 2026-11-03 | premium-economy,2,2026-11-03,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 18:37:10,2P | Rück 2026-11-03 | business,2,2026-11-03,business,7976,['Air France'],"Flights(type='AF', price=7976, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:31,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1691,['Air France'],"Flights(type='AF', price=1691, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:32,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2776,['Air France'],"Flights(type='AF', price=2776, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:32,1P | Rück 2026-10-31 | business,1,2026-10-31,business,4437,['Air France'],"Flights(type='AF', price=4437, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:32,1P | Rück 2026-11-01 | economy,1,2026-11-01,economy,1440,['Iberia'],"Flights(type='IB', price=1440, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 22:07:33,1P | Rück 2026-11-01 | premium-economy,1,2026-11-01,premium-economy,3002,"['Austrian', 'Lufthansa']","Flights(type='multi', price=3002, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-10 22:07:33,1P | Rück 2026-11-01 | business,1,2026-11-01,business,4002,['Iberia'],"Flights(type='IB', price=4002, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 22:07:34,2P | Rück 2026-11-02 | economy,2,2026-11-02,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 22:07:34,2P | Rück 2026-11-02 | premium-economy,2,2026-11-02,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:34,2P | Rück 2026-11-02 | business,2,2026-11-02,business,7278,['Air France'],"Flights(type='AF', price=7278, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:35,2P | Rück 2026-11-03 | economy,2,2026-11-03,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-10 22:07:35,2P | Rück 2026-11-03 | premium-economy,2,2026-11-03,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-10 22:07:36,2P | Rück 2026-11-03 | business,2,2026-11-03,business,7976,['Air France'],"Flights(type='AF', price=7976, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:04,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1691,['Air France'],"Flights(type='AF', price=1691, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:05,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2776,['Air France'],"Flights(type='AF', price=2776, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:05,1P | Rück 2026-10-31 | business,1,2026-10-31,business,4437,['Air France'],"Flights(type='AF', price=4437, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:06,1P | Rück 2026-11-01 | economy,1,2026-11-01,economy,1440,['Iberia'],"Flights(type='IB', price=1440, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 04:51:06,1P | Rück 2026-11-01 | premium-economy,1,2026-11-01,premium-economy,3002,"['Austrian', 'Lufthansa']","Flights(type='multi', price=3002, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-11 04:51:06,1P | Rück 2026-11-01 | business,1,2026-11-01,business,4002,['Iberia'],"Flights(type='IB', price=4002, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 04:51:07,2P | Rück 2026-11-02 | economy,2,2026-11-02,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 04:51:07,2P | Rück 2026-11-02 | premium-economy,2,2026-11-02,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:08,2P | Rück 2026-11-02 | business,2,2026-11-02,business,7278,['Air France'],"Flights(type='AF', price=7278, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:08,2P | Rück 2026-11-03 | economy,2,2026-11-03,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 04:51:09,2P | Rück 2026-11-03 | premium-economy,2,2026-11-03,premium-economy,5436,['Air France'],"Flights(type='AF', price=5436, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 04:51:09,2P | Rück 2026-11-03 | business,2,2026-11-03,business,7976,['Air France'],"Flights(type='AF', price=7976, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 10:38:17,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1654,"['Austrian', 'Lufthansa']","Flights(type='multi', price=1654, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-11 10:38:17,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2953,['Air France'],"Flights(type='AF', price=2953, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 10:38:17,1P | Rück 2026-10-31 | business,1,2026-10-31,business,5777,['Iberia'],"Flights(type='IB', price=5777, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 10:38:18,1P | Rück 2026-11-01 | economy,1,2026-11-01,economy,1358,['Air France'],"Flights(type='AF', price=1358, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 10:38:19,1P | Rück 2026-11-01 | premium-economy,1,2026-11-01,premium-economy,2986,"['Austrian', 'ITA']","Flights(type='multi', price=2986, airlines=['Austrian', 'ITA'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Fl"
2026-08-11 10:38:19,1P | Rück 2026-11-01 | business,1,2026-11-01,business,4002,['Iberia'],"Flights(type='IB', price=4002, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 10:38:19,2P | Rück 2026-11-02 | economy,2,2026-11-02,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 10:38:20,2P | Rück 2026-11-02 | premium-economy,2,2026-11-02,premium-economy,4778,['Tap Air Portugal'],"Flights(type='TP', price=4778, airlines=['Tap Air Portugal'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flug"
2026-08-11 10:38:20,2P | Rück 2026-11-02 | business,2,2026-11-02,business,7971,['Iberia'],"Flights(type='IB', price=7971, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 10:38:21,2P | Rück 2026-11-03 | economy,2,2026-11-03,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 10:38:21,2P | Rück 2026-11-03 | premium-economy,2,2026-11-03,premium-economy,4778,['Tap Air Portugal'],"Flights(type='TP', price=4778, airlines=['Tap Air Portugal'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flug"
2026-08-11 10:38:22,2P | Rück 2026-11-03 | business,2,2026-11-03,business,10286,['Iberia'],"Flights(type='IB', price=10286, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Mad"
2026-08-11 15:30:40,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1654,"['Austrian', 'Lufthansa']","Flights(type='multi', price=1654, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-11 15:30:40,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2953,['Air France'],"Flights(type='AF', price=2953, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 15:30:41,1P | Rück 2026-10-31 | business,1,2026-10-31,business,5777,['Iberia'],"Flights(type='IB', price=5777, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 15:30:41,1P | Rück 2026-11-01 | economy,1,2026-11-01,economy,1397,"['Austrian', 'Lufthansa']","Flights(type='multi', price=1397, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-11 15:30:42,1P | Rück 2026-11-01 | premium-economy,1,2026-11-01,premium-economy,2986,"['Austrian', 'ITA']","Flights(type='multi', price=2986, airlines=['Austrian', 'ITA'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Fl"
2026-08-11 15:30:42,1P | Rück 2026-11-01 | business,1,2026-11-01,business,4002,['Iberia'],"Flights(type='IB', price=4002, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 15:30:42,2P | Rück 2026-11-02 | economy,2,2026-11-02,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 15:30:43,2P | Rück 2026-11-02 | premium-economy,2,2026-11-02,premium-economy,4778,['Tap Air Portugal'],"Flights(type='TP', price=4778, airlines=['Tap Air Portugal'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flug"
2026-08-11 15:30:43,2P | Rück 2026-11-02 | business,2,2026-11-02,business,7971,['Iberia'],"Flights(type='IB', price=7971, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 15:30:44,2P | Rück 2026-11-03 | economy,2,2026-11-03,economy,2610,['Iberia'],"Flights(type='IB', price=2610, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
2026-08-11 15:30:44,2P | Rück 2026-11-03 | premium-economy,2,2026-11-03,premium-economy,4778,['Tap Air Portugal'],"Flights(type='TP', price=4778, airlines=['Tap Air Portugal'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flug"
2026-08-11 15:30:45,2P | Rück 2026-11-03 | business,2,2026-11-03,business,10286,['Iberia'],"Flights(type='IB', price=10286, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Mad"
2026-08-11 19:46:11,1P | Rück 2026-10-31 | economy,1,2026-10-31,economy,1654,"['Austrian', 'Lufthansa']","Flights(type='multi', price=1654, airlines=['Austrian', 'Lufthansa'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(na"
2026-08-11 19:46:11,1P | Rück 2026-10-31 | premium-economy,1,2026-10-31,premium-economy,2953,['Air France'],"Flights(type='AF', price=2953, airlines=['Air France'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Paris Char"
2026-08-11 19:46:12,1P | Rück 2026-10-31 | business,1,2026-10-31,business,5777,['Iberia'],"Flights(type='IB', price=5777, airlines=['Iberia'], flights=[SingleFlight(from_airport=Airport(name='Flughafen Wien Schwechat', code='VIE'), to_airport=Airport(name='Flughafen Madr"
